0.999,0.9,-0.035394409707679,1,10,30
0.99,0.999,0.018857103970891,1,10,39
0.99,0.99,0.088543900726585,2,10,23
0.99,0.9,-0.034171210588809,1,11,24
0.999,0.999,-0.021830680697679,4,10,27
0.99,0.9,-0.099644907467456,2,13,29
0.999,0.99,0.084888417624261,2,11,27
0.99,0.999,-0.087260653277578,4,12,27
0.999,0.999,-0.025265817051846,2,12,30
0.999,0.999,0.090374508464603,4,10,30
